Title,Year,Acronym
Flashback: a lightweight extension for rollback and deterministic replay for software debugging,2004,USENIX ATC
Using Valgrind to detect undefined value errors with bit-precision,2005,USENIX ATC
High performance VMM-bypass I/O in virtual machines,2006,USENIX ATC
AppScope: application energy metering framework for android smartphones using kernel activity monitoring,2012,USENIX ATC
TAO: Facebook's distributed data store for the social graph,2013,USENIX ATC
Bridging the gap between software and hardware techniques for I/O virtualization,2008,USENIX ATC
The design and operation of cloudlab,2019,USENIX ATC
Cool job allocation: measuring the power savings of placing jobs at cooling-efficient locations in the data center,2007,USENIX ATC
Design Guidelines for High Performance RDMA Systems.,2016,USENIX ATC
Analysis and evolution of journaling file systems,2005,USENIX ATC
I/O stack optimization for smartphones,2013,USENIX ATC
Pantheon: the training ground for internet congestion-control research,2018,USENIX ATC
High-Resolution Side Channels for Untrusted Operating Systems,2017,USENIX ATC
Latency-tolerant software distributed shared memory,2015,USENIX ATC
Mercury: hybrid centralized and distributed scheduling in large shared clusters,2015,USENIX ATC
SleepServer: a software-only approach for reducing the energy consumption of PCs within enterprise environments,2010,USENIX ATC
Thread and Memory Placement on NUMA Systems: Asymmetry Matters.,2015,USENIX ATC
JustRunIt: experiment-based management of virtualized data centers,2009,USENIX ATC
From laptop to lambda: outsourcing everyday jobs to thousands of transient functional containers,2019,USENIX ATC
A full GPU virtualization solution with mediated pass-through,2014,USENIX ATC
Managing large graphs on multi-cores with graph awareness,2012,USENIX ATC
Octopus: an RDMA-enabled distributed persistent memory file system,2017,USENIX ATC
GPUvm: why not virtualizing GPUs at the hypervisor?,2014,USENIX ATC
{ZNS}: Avoiding the Block Interface Tax for Flash-based SSDs,2021,USENIX ATC
Accelerating restore and garbage collection in deduplication-based backup systems via exploiting historical information,2014,USENIX ATC
Pegasus: coordinated scheduling for virtualized accelerator-based systems,2011,USENIX ATC
On the diversity of cluster workloads and its impact on research results,2018,USENIX ATC
Load the edges you need: a generic I/O optimization for disk-based graph processing,2016,USENIX ATC
Hodor: Intra-Process Isolation for High-Throughput Data Plane Libraries,2019,USENIX ATC
FVD: a high-performance virtual machine image format for cloud,2011,USENIX ATC
"Resizable, scalable, concurrent hash tables via relativistic programming",2011,USENIX ATC
Scaling Hardware Accelerated Network Monitoring to Concurrent and Dynamic Queries With *Flow.,2018,USENIX ATC
The FlightGear flight simulator,2004,USENIX ATC
Mainstream: dynamic stem-sharing for multi-tenant video processing,2018,USENIX ATC
FastCDC: a fast and efficient content-defined chunking approach for data deduplication,2016,USENIX ATC
Understanding ephemeral storage for serverless analytics,2018,USENIX ATC
Repair Pipelining for Erasure-Coded Storage.,2017,USENIX ATC
DeepCPU: serving RNN-based deep learning models 10x faster,2018,USENIX ATC
"Slow down or sleep, that is the question",2011,USENIX ATC
"NVMKV: a scalable, lightweight, FTL-aware key-value store",2015,USENIX ATC
Understanding manycore scalability of file systems,2016,USENIX ATC
E3: Energy-Efficient Microservices on SmartNIC-Accelerated Servers.,2019,USENIX ATC
Bump in the ether: a framework for securing sensitive user input,2006,USENIX ATC
GASPP: a GPU-accelerated stateful packet processing framework,2014,USENIX ATC
Compare-by-hash: a reasoned analysis,2006,USENIX ATC
vCacheShare: automated server flash cache space management in a virtualization environment,2014,USENIX ATC
Stealth probing: efficient data-plane security for IP routing,2006,USENIX ATC
Multihoming performance benefits: an experiment evaluation of practical enterprise strategies,2004,USENIX ATC
Hyper-threading aware process scheduling heuristics,2005,USENIX ATC
MatrixKV: Reducing Write Stalls and Write Amplification in LSM-tree Based {KV} Stores with Matrix Container in {NVM},2020,USENIX ATC
Proactive error prediction to improve storage system reliability,2017,USENIX ATC
Building secure high-performance web services with OKWS,2004,USENIX ATC
Handling Churn in a DHT (Awarded Best Paper,2004,USENIX ATC
"Preemptive, low latency datacenter scheduling via lightweight virtualization",2017,USENIX ATC
Giza: Erasure coding objects across global data centers,2017,USENIX ATC
Wimpy nodes with 10GbE: leveraging one-sided operations in soft-RDMA to boost memcached,2012,USENIX ATC
ParaFS: a log-structured file system to exploit the internal parallelism of flash devices,2016,USENIX ATC
Hyper-Switch: A Scalable Software Virtual Switching Architecture.,2013,USENIX ATC
Understanding and validating database system administration,2006,USENIX ATC
Flash on rails: consistent flash performance through redundancy,2014,USENIX ATC
Network interface design for low latency request-response protocols,2013,USENIX ATC
Using provenance to aid in personal file search,2007,USENIX ATC
Bistro: scheduling data-parallel jobs against live production systems,2015,USENIX ATC
Memshare: a dynamic multi-tenant key-value cache,2017,USENIX ATC
Ginseng: market-driven LLC allocation,2016,USENIX ATC
Tucana: design and implementation of a fast and efficient scale-up key-value store,2016,USENIX ATC
Squeezing out all the value of loaded data: an out-of-core graph processing system with reduced disk I/O,2017,USENIX ATC
Tributary: spot-dancing for elastic services with latency SLOs,2018,USENIX ATC
The forgotten 'uncore': on the energy-efficiency of heterogeneous cores,2012,USENIX ATC
Driving cache replacement with ML-based LeCaR,2018,USENIX ATC
{NICA}: An Infrastructure for Inline Acceleration of Network Applications,2019,USENIX ATC
Trickle: a userland bandwidth shaper for Unix-like systems,2005,USENIX ATC
WALDIO: eliminating the filesystem journaling in resolving the journaling of journal anomaly,2015,USENIX ATC
deTector: a Topology-aware Monitoring System for Data Center Networks,2017,USENIX ATC
Asynchronous I/O Stack: A Low-latency Kernel I/O Stack for Ultra-Low Latency SSDs.,2019,USENIX ATC
Putting the Micro back in microservice,2018,USENIX ATC
Hardware-assisted on-demand hypervisor activation for efficient security critical code execution on mobile devices,2016,USENIX ATC
Tiered replication: a cost-effective alternative to full cluster geo-replication,2015,USENIX ATC
"packetdrill: scriptable network stack testing, from sockets to packets",2013,USENIX ATC
PIKACHU: how to rebalance load in optimizing mapreduce on heterogeneous clusters,2013,USENIX ATC
Balancing CPU and network in the cell distributed B-tree store,2016,USENIX ATC
Gleaner: mitigating the blocked-waiter wakeup problem for virtualized multicore applications,2014,USENIX ATC
Log-structured non-volatile main memory,2017,USENIX ATC
HYPERSHELL: a practical hypervisor layer guest OS shell for automated in-VM management,2014,USENIX ATC
iJournaling: Fine-Grained Journaling for Improving the Latency of Fsync System Call,2017,USENIX ATC
Towards better understanding of black-box auto-tuning: a comparative analysis for storage systems,2018,USENIX ATC
INFaaS: Automated Model-less Inference Serving,2021,USENIX ATC
Satellite: joint analysis of CDNs and network-level interference,2016,USENIX ATC
Lessons and Actions: What We Learned from 10K SSD-Related Storage System Failures,2019,USENIX ATC
EdgeWise: A Better Stream Processing Engine for the Edge,2019,USENIX ATC
Optimizing Network Virtualization in Xen (awarded best paper).,2006,USENIX ATC
EPTI: efficient defence against meltdown attack for unpatched VMs,2018,USENIX ATC
SweynTooth: Unleashing Mayhem over Bluetooth Low Energy,2020,USENIX ATC
Yat: a validation framework for persistent memory software,2014,USENIX ATC
Low cost working set size tracking,2011,USENIX ATC
OS I/O path optimizations for flash solid-state drives,2014,USENIX ATC
SLIK: scalable low-latency indexes for a key-value store,2016,USENIX ATC
Understanding Security Implications of Using Containers in the Cloud,2017,USENIX ATC
Soft Updates Made Simple and Fast on Non-volatile Memory.,2017,USENIX ATC
Decaf: moving device drivers to a modern language,2009,USENIX ATC
Not So Fast: Analyzing the Performance of WebAssembly vs. Native Code,2019,USENIX ATC
OPTIMUSCLOUD: Heterogeneous Configuration Optimization for Distributed Databases in the Cloud.,2020,USENIX ATC
Prefetching with adaptive cache culling for striped disk arrays,2008,USENIX ATC
Pricing intra-datacenter networks with over-committed bandwidth guarantee,2017,USENIX ATC
Videochef: efficient approximation for streaming video processing pipelines,2018,USENIX ATC
Model governance: reducing the anarchy of production ML,2018,USENIX ATC
Identifying trends in enterprise data protection systems,2015,USENIX ATC
Pisces: A Scalable and Efficient Persistent Transactional Memory,2019,USENIX ATC
Habitat: A Runtime-Based Computational Performance Predictor for Deep Neural Network Training.,2021,USENIX ATC
Experiences with client-based speculative remote display,2008,USENIX ATC
LUMOS: Dependency-Driven Disk-based Graph Processing.,2019,USENIX ATC
MEANTIME: achieving both minimal energy and timeliness with approximate computing,2016,USENIX ATC
Effective Static Analysis of Concurrency Use-After-Free Bugs in Linux Device Drivers,2019,USENIX ATC
"Xenprobes, a lightweight user-space probing framework for Xen virtual machine",2007,USENIX ATC
Redundant state detection for dynamic symbolic execution,2013,USENIX ATC
Lock-free Concurrent Level Hashing for Persistent Memory.,2020,USENIX ATC
SmartCuckoo: a fast and cost-efficient hashing index scheme for cloud storage systems,2017,USENIX ATC
Elastic Memory Management for Cloud Data Analytics,2017,USENIX ATC
Albis: high-performance file format for big data systems,2018,USENIX ATC
Cognitive {SSD}: A Deep Learning Engine for In-Storage Data Retrieval,2019,USENIX ATC
Between mutual trust and mutual distrust: practical fine-grained privilege separation in multithreaded applications,2015,USENIX ATC
Erasing Belady's limitations: in search of flash cache offline optimality,2016,USENIX ATC
Fast and Concurrent {RDF} Queries using RDMA-assisted {GPU} Graph Exploration,2018,USENIX ATC
BASTION: A Security Enforcement Network Stack for Container Networks.,2020,USENIX ATC
Improving Storage System Reliability with Proactive Error Prediction,2017,USENIX ATC
Fasttrack: foreground app-aware I/O management for improving user experience of android smartphones,2018,USENIX ATC
DupHunter: Flexible High-Performance Deduplication for Docker Registries.,2020,USENIX ATC
{OSCA}: An Online-Model Based Cache Allocation Scheme in Cloud Block Storage Systems,2020,USENIX ATC
How to run POSIX apps in a minimal picoprocess,2013,USENIX ATC
Version traveler: fast and memory-efficient version switching in graph processing systems,2016,USENIX ATC
An evolutionary study of Linux memory management for fun and profit,2016,USENIX ATC
Accelerating PageRank using Partition-Centric Processing,2018,USENIX ATC
Detecting Asymmetric Application-layer Denial-of-Service Attacks In-Flight with Finelame.,2019,USENIX ATC
FineStream: Fine-Grained Window-Based Stream Processing on CPU-GPU Integrated Architectures.,2020,USENIX ATC
Optimizing Memory-mapped I/O for Fast Storage Devices,2020,USENIX ATC
End the Senseless Killing: Improving Memory Management for Mobile Operating Systems,2020,USENIX ATC
PinK: High-speed In-storage Key-value Store with Bounded Tails,2020,USENIX ATC
Instant OS updates via userspace checkpoint-and-restart,2016,USENIX ATC
Extension Framework for File Systems in User space,2019,USENIX ATC
Caching doesn't improve mobile web performance (much),2016,USENIX ATC
"Zanzibar: Google's consistent, global authorization system",2019,USENIX ATC
Secure deduplication of general computations,2015,USENIX ATC
Context-aware mechanisms for reducing interactive delays of energy management in disks,2008,USENIX ATC
Rubik: unlocking the power of locality and end-point flexibility in cloud scale load balancing,2015,USENIX ATC
Exploring System Challenges of Ultra-Low Latency Solid State Drives,2018,USENIX ATC
TxFS: Leveraging File-System Crash Consistency to Provide {ACID} Transactions,2018,USENIX ATC
Testing error handling code in device drivers using characteristic fault injection,2016,USENIX ATC
Cheap and available state machine replication,2016,USENIX ATC
{UREQA}: Leveraging Operation-Aware Error Rates for Effective Quantum Circuit Mapping on NISQ-Era Quantum Computers,2020,USENIX ATC
Samsara: efficient deterministic replay in multiprocessor environments with hardware virtualization extensions,2016,USENIX ATC
Lock-in-pop: Securing privileged operating system kernels by keeping on the beaten path,2017,USENIX ATC
PARIX: speculative partial writes in erasure-coded systems,2017,USENIX ATC
Evaluating File System Reliability on Solid State Drives.,2019,USENIX ATC
A Comprehensive Analysis of Superpage Management Mechanisms and Policies.,2020,USENIX ATC
Request-oriented durable write caching for application performance,2015,USENIX ATC
"Design and implementation of netdude, a framework for packet trace manipulation",2004,USENIX ATC
LPD: low power display mechanism for mobile and wearable devices,2015,USENIX ATC
Replication-driven live reconfiguration for fast distributed transaction processing,2017,USENIX ATC
Bunshin: compositing security mechanisms through diversification,2017,USENIX ATC
Unlocking energy,2016,USENIX ATC
Harmonizing Performance and Isolation in Microkernels with Efficient Intra-kernel Isolation and Communication,2020,USENIX ATC
Automatically generating predicates and solutions for configuration troubleshooting,2009,USENIX ATC
"A software approach to distributing requests for DNS service using GNU Zebra, ISC BIND 9 FreeBSD",2004,USENIX ATC
Comparison-based file server verification,2005,USENIX ATC
Warehouse-scale Computers.,2007,USENIX ATC
